,timestamp,value
608239,2025-06-23 00:00:04,0.0
608240,2025-06-23 00:00:07,23.1
608241,2025-06-23 00:00:08,74.5
608242,2025-06-23 00:00:09,42.4
608243,2025-06-23 00:00:10,84.6
608244,2025-06-23 00:00:13,87.9
608245,2025-06-23 00:00:21,94.8
608246,2025-06-23 00:00:31,26.6
608249,2025-06-23 00:00:41,72.4
608250,2025-06-23 00:00:45,93.5
608251,2025-06-23 00:00:47,30.7
608253,2025-06-23 00:00:56,32.4
608254,2025-06-23 00:00:58,25.2
608255,2025-06-23 00:00:59,16.0
608256,2025-06-23 00:01:00,95.6
608257,2025-06-23 00:01:04,12.7
608258,2025-06-23 00:01:05,87.0
608259,2025-06-23 00:01:13,50.3
608260,2025-06-23 00:01:21,3.5
608261,2025-06-23 00:01:23,43.5
608263,2025-06-23 00:01:28,86.7
608264,2025-06-23 00:01:32,92.2
608265,2025-06-23 00:01:41,31.8
608266,2025-06-23 00:01:51,23.1
608268,2025-06-23 00:01:53,85.9
608270,2025-06-23 00:02:01,0.0
608271,2025-06-23 00:02:07,9.8
608272,2025-06-23 00:02:13,21.1
608273,2025-06-23 00:02:14,66.2
608274,2025-06-23 00:02:15,7.2
608275,2025-06-23 00:02:24,34.7
608276,2025-06-23 00:02:25,29.1
608277,2025-06-23 00:02:26,27.0
608278,2025-06-23 00:02:27,44.6
608279,2025-06-23 00:02:28,75.9
608280,2025-06-23 00:02:30,42.5
608281,2025-06-23 00:02:31,71.441
608283,2025-06-23 00:02:36,92.4
608285,2025-06-23 00:02:39,36.2
608287,2025-06-23 00:02:42,84.2
608288,2025-06-23 00:02:44,28.1
608289,2025-06-23 00:02:45,0.0
608290,2025-06-23 00:02:46,90.9
608293,2025-06-23 00:02:55,70.0
608294,2025-06-23 00:03:01,63.0
608295,2025-06-23 00:03:02,17.8
608296,2025-06-23 00:03:06,0.0
608297,2025-06-23 00:03:07,19.5
608298,2025-06-23 00:03:09,32.1
608300,2025-06-23 00:03:17,80.9
608301,2025-06-23 00:03:22,21.2
608302,2025-06-23 00:03:26,82.5
608303,2025-06-23 00:03:29,0.0
608304,2025-06-23 00:03:31,86.3
608305,2025-06-23 00:03:33,46.3
608306,2025-06-23 00:03:40,15.2
608307,2025-06-23 00:03:41,0.0
608309,2025-06-23 00:03:45,1.4
608310,2025-06-23 00:03:47,7.4
608311,2025-06-23 00:03:50,32.5
608312,2025-06-23 00:03:53,27.8
608313,2025-06-23 00:03:54,22.6
608314,2025-06-23 00:03:58,73.1
608315,2025-06-23 00:03:59,84.2
608317,2025-06-23 00:04:06,31.1
608318,2025-06-23 00:04:10,56.2
608319,2025-06-23 00:04:11,62.9
608320,2025-06-23 00:04:12,81.5
608321,2025-06-23 00:04:16,65.9
608322,2025-06-23 00:04:22,20.9
608323,2025-06-23 00:04:23,17.7
608324,2025-06-23 00:04:26,87.5
608325,2025-06-23 00:04:38,1.5
608326,2025-06-23 00:04:41,52.9
608327,2025-06-23 00:04:46,27.2
608328,2025-06-23 00:04:50,14.3
608329,2025-06-23 00:04:52,36.8
608330,2025-06-23 00:05:02,58.4
608331,2025-06-23 00:05:04,89.2
608332,2025-06-23 00:05:06,16.1
608333,2025-06-23 00:05:08,21.5
608334,2025-06-23 00:05:10,71.5
608335,2025-06-23 00:05:11,94.8
608336,2025-06-23 00:05:18,55.4
608338,2025-06-23 00:05:27,62.0
608339,2025-06-23 00:05:32,82.6
608340,2025-06-23 00:05:33,59.0
608342,2025-06-23 00:05:36,97.0
608343,2025-06-23 00:05:37,68.9
608345,2025-06-23 00:05:42,70.6
608346,2025-06-23 00:05:43,5.2
608347,2025-06-23 00:05:44,68.2
608349,2025-06-23 00:05:52,28.9
608350,2025-06-23 00:05:55,25.4
608351,2025-06-23 00:05:57,33.7
608352,2025-06-23 00:05:58,61.0
608353,2025-06-23 00:05:59,31.4
608354,2025-06-23 00:06:00,50.7
608355,2025-06-23 00:06:02,80.0
608356,2025-06-23 00:06:03,68.6
608357,2025-06-23 00:06:05,33.4
608359,2025-06-23 00:06:10,95.8
608361,2025-06-23 00:06:18,54.9
608362,2025-06-23 00:06:20,56.0
608365,2025-06-23 00:06:35,52.1
608366,2025-06-23 00:06:37,35.5
608368,2025-06-23 00:06:44,13.9
608369,2025-06-23 00:06:48,59.9
608370,2025-06-23 00:06:49,61.3
608371,2025-06-23 00:06:50,6.8
608372,2025-06-23 00:06:52,8.3
608374,2025-06-23 00:07:03,0.0
608375,2025-06-23 00:07:08,17.7
608376,2025-06-23 00:07:12,49.4
608377,2025-06-23 00:07:17,47.2
608378,2025-06-23 00:07:19,4.5
608379,2025-06-23 00:07:23,0.0
608380,2025-06-23 00:07:25,36.7
608381,2025-06-23 00:07:27,98.6
608382,2025-06-23 00:07:30,83.4
608383,2025-06-23 00:07:34,70.5
608384,2025-06-23 00:07:38,7.8
608385,2025-06-23 00:07:39,5361.2
608388,2025-06-23 00:07:44,15.8
608389,2025-06-23 00:07:45,19.5
608390,2025-06-23 00:07:47,65.5
608391,2025-06-23 00:07:49,1.7
608392,2025-06-23 00:07:56,22.9
608393,2025-06-23 00:08:01,81.0
608394,2025-06-23 00:08:02,23.2
608395,2025-06-23 00:08:03,61.7
608396,2025-06-23 00:08:04,84.7
608397,2025-06-23 00:08:06,61.3
608398,2025-06-23 00:08:07,14.2
608399,2025-06-23 00:08:08,14.7
608400,2025-06-23 00:08:09,0.0
608402,2025-06-23 00:08:12,44.8
608403,2025-06-23 00:08:18,80.1
608404,2025-06-23 00:08:19,62.6
608405,2025-06-23 00:08:22,49.8
608406,2025-06-23 00:08:23,3.9
608407,2025-06-23 00:08:32,28.8
608408,2025-06-23 00:08:36,80.0
608409,2025-06-23 00:08:40,0.0
608410,2025-06-23 00:08:43,0.0
608411,2025-06-23 00:08:58,97.5
608412,2025-06-23 00:08:59,75.0
608413,2025-06-23 00:09:00,4.1
608414,2025-06-23 00:09:01,64.4
608415,2025-06-23 00:09:02,0.0
608416,2025-06-23 00:09:07,5.3
608417,2025-06-23 00:09:13,41.6
608418,2025-06-23 00:09:17,91.8
608420,2025-06-23 00:09:21,68.4
608421,2025-06-23 00:09:24,50.3
608422,2025-06-23 00:09:26,6.8
608423,2025-06-23 00:09:32,47.0
608424,2025-06-23 00:09:33,30.3
608425,2025-06-23 00:09:39,34.4
608428,2025-06-23 00:09:48,60.2
608429,2025-06-23 00:09:54,74.9
608432,2025-06-23 00:10:08,74.1
608434,2025-06-23 00:10:13,22.1
608435,2025-06-23 00:10:14,69.4
608436,2025-06-23 00:10:19,61.2
608437,2025-06-23 00:10:21,0.0
608438,2025-06-23 00:10:28,15.9
608440,2025-06-23 00:10:33,64.4
608441,2025-06-23 00:10:34,75.7
608442,2025-06-23 00:10:36,66.4
608443,2025-06-23 00:10:39,58.1
608444,2025-06-23 00:10:40,52.3
608445,2025-06-23 00:10:45,14.6
608446,2025-06-23 00:10:46,32.5
608447,2025-06-23 00:10:50,50.2
608448,2025-06-23 00:10:52,53.2
608449,2025-06-23 00:10:58,13.3
608452,2025-06-23 00:11:10,90.4
608453,2025-06-23 00:11:12,72.0
608454,2025-06-23 00:11:16,9666.7
608455,2025-06-23 00:11:17,0.0
608456,2025-06-23 00:11:20,65.7
608457,2025-06-23 00:11:21,18.6
608458,2025-06-23 00:11:25,34.9
608459,2025-06-23 00:11:26,5.9
608460,2025-06-23 00:11:38,14.8
608461,2025-06-23 00:11:39,85.1
608462,2025-06-23 00:11:42,45.8
608463,2025-06-23 00:11:46,83.2
608464,2025-06-23 00:11:56,10.1
608466,2025-06-23 00:12:03,60.5
608467,2025-06-23 00:12:07,61.3
608471,2025-06-23 00:12:28,24.4
608472,2025-06-23 00:12:33,84.7
608473,2025-06-23 00:12:36,83.7
608474,2025-06-23 00:12:38,23.4
608475,2025-06-23 00:12:39,26.4
608476,2025-06-23 00:12:40,13.4
608477,2025-06-23 00:12:46,85.6
608480,2025-06-23 00:12:52,34.4
608481,2025-06-23 00:12:55,67.2
608482,2025-06-23 00:12:59,50.8
608483,2025-06-23 00:13:02,20.0
608484,2025-06-23 00:13:06,70.1
608485,2025-06-23 00:13:12,63.6
608486,2025-06-23 00:13:14,41.5
608487,2025-06-23 00:13:17,54.7
608488,2025-06-23 00:13:18,92.6
608489,2025-06-23 00:13:21,14.8
608491,2025-06-23 00:13:24,7.0
608492,2025-06-23 00:13:27,29.9
608493,2025-06-23 00:13:29,7.1
608494,2025-06-23 00:13:37,0.0
608495,2025-06-23 00:13:46,60.1
608496,2025-06-23 00:13:51,66.9
608497,2025-06-23 00:13:53,65.1
608499,2025-06-23 00:13:55,47.4
608500,2025-06-23 00:13:57,83.5
