,timestamp,value
691345,2025-06-26 00:00:04,19.5
691346,2025-06-26 00:00:09,2.6
691347,2025-06-26 00:00:24,53.2
691348,2025-06-26 00:00:32,0.0
691350,2025-06-26 00:00:37,24.7
691351,2025-06-26 00:00:39,0.0
691353,2025-06-26 00:00:48,56.8
691355,2025-06-26 00:00:53,79.6
691356,2025-06-26 00:00:56,57.0
691357,2025-06-26 00:00:57,18.7
691359,2025-06-26 00:01:04,47.4
691360,2025-06-26 00:01:06,95.8
691361,2025-06-26 00:01:08,60.0
691362,2025-06-26 00:01:09,36.0
691363,2025-06-26 00:01:10,35.7
691364,2025-06-26 00:01:11,33.3
691366,2025-06-26 00:01:15,0.0
691367,2025-06-26 00:01:22,38.5
691368,2025-06-26 00:01:36,0.0
691370,2025-06-26 00:01:43,21.4
691371,2025-06-26 00:01:44,69.2
691372,2025-06-26 00:01:45,0.0
691373,2025-06-26 00:01:48,42.6
691375,2025-06-26 00:02:04,46.1
691376,2025-06-26 00:02:05,9.2
691377,2025-06-26 00:02:08,3.9
691378,2025-06-26 00:02:12,21.6
691379,2025-06-26 00:02:19,29.1
691380,2025-06-26 00:02:21,81.5
691381,2025-06-26 00:02:24,91.3
691382,2025-06-26 00:02:34,0.0
691383,2025-06-26 00:02:38,84.2
691386,2025-06-26 00:02:53,90.2
691388,2025-06-26 00:03:01,61.0
691390,2025-06-26 00:03:06,97.866
691391,2025-06-26 00:03:11,0.0
691394,2025-06-26 00:03:21,0.0
691395,2025-06-26 00:03:22,0.0
691396,2025-06-26 00:03:24,0.0
691397,2025-06-26 00:03:25,81.2
691398,2025-06-26 00:03:30,92.4
691399,2025-06-26 00:03:31,0.0
691400,2025-06-26 00:03:33,15.5
691403,2025-06-26 00:03:47,35.0
691404,2025-06-26 00:03:48,64.5
691405,2025-06-26 00:03:49,97.1
691406,2025-06-26 00:03:50,86.4
691407,2025-06-26 00:04:00,80.8
691408,2025-06-26 00:04:03,15.4
691409,2025-06-26 00:04:04,24.3
691410,2025-06-26 00:04:08,48.7
691412,2025-06-26 00:04:15,25.5
691413,2025-06-26 00:04:19,91.8
691415,2025-06-26 00:04:22,77.1
691416,2025-06-26 00:04:23,5.8
691417,2025-06-26 00:04:24,45.4
691418,2025-06-26 00:04:26,73.5
691419,2025-06-26 00:04:36,0.0
691420,2025-06-26 00:04:37,33.5
691421,2025-06-26 00:04:41,11.2
691422,2025-06-26 00:04:43,12.7
691423,2025-06-26 00:04:47,46.3
691424,2025-06-26 00:04:50,54.6
691425,2025-06-26 00:04:56,18.6
691426,2025-06-26 00:05:00,1776.3
691427,2025-06-26 00:05:03,69.9
691428,2025-06-26 00:05:05,69.1
691429,2025-06-26 00:05:06,0.0
691430,2025-06-26 00:05:09,9.9
691431,2025-06-26 00:05:11,87.9
691432,2025-06-26 00:05:12,36.8
691433,2025-06-26 00:05:13,56.9
691435,2025-06-26 00:05:20,98.9
691436,2025-06-26 00:05:21,32.1
691438,2025-06-26 00:05:28,82.3
691439,2025-06-26 00:05:33,60.6
691440,2025-06-26 00:05:34,43.8
691442,2025-06-26 00:05:40,50.5
691443,2025-06-26 00:05:42,5.8
691444,2025-06-26 00:05:48,9.2
691445,2025-06-26 00:05:49,77.3
691446,2025-06-26 00:05:53,45.6
691447,2025-06-26 00:05:56,93.2
691448,2025-06-26 00:05:59,5.6
691450,2025-06-26 00:06:03,77.0
691451,2025-06-26 00:06:06,83.5
691453,2025-06-26 00:06:13,25.9
691454,2025-06-26 00:06:14,59.8
691455,2025-06-26 00:06:16,7520.3
691456,2025-06-26 00:06:26,14.2
691457,2025-06-26 00:06:27,97.0
691458,2025-06-26 00:06:31,8.1
691459,2025-06-26 00:06:32,82.0
691460,2025-06-26 00:06:34,42.0
691463,2025-06-26 00:06:46,40.9
691464,2025-06-26 00:06:52,63.5
691465,2025-06-26 00:06:58,47.7
691466,2025-06-26 00:06:59,45.5
691467,2025-06-26 00:07:01,0.0
691469,2025-06-26 00:07:05,0.0
691470,2025-06-26 00:07:07,39.7
691471,2025-06-26 00:07:09,62.9
691472,2025-06-26 00:07:10,97.9
691473,2025-06-26 00:07:18,10.5
691474,2025-06-26 00:07:19,91.3
691475,2025-06-26 00:07:20,69.3
691476,2025-06-26 00:07:24,71.4
691477,2025-06-26 00:07:25,0.0
691478,2025-06-26 00:07:30,94.9
691479,2025-06-26 00:07:31,17.2
691480,2025-06-26 00:07:38,97.1
691481,2025-06-26 00:07:40,62.8
691482,2025-06-26 00:07:41,27.5
691483,2025-06-26 00:07:43,29.5
691484,2025-06-26 00:07:47,65.4
691485,2025-06-26 00:07:50,81.1
691487,2025-06-26 00:07:52,3.2
691488,2025-06-26 00:07:54,67.8
691489,2025-06-26 00:07:59,7.3
691490,2025-06-26 00:08:00,37.3
691492,2025-06-26 00:08:07,35.3
691493,2025-06-26 00:08:09,41.4
691494,2025-06-26 00:08:20,62.3
691495,2025-06-26 00:08:23,24.7
691496,2025-06-26 00:08:28,25.7
691497,2025-06-26 00:08:32,17.6
691498,2025-06-26 00:08:33,23.4
691499,2025-06-26 00:08:38,0.3
691500,2025-06-26 00:08:40,88.2
691501,2025-06-26 00:08:46,91.8
691502,2025-06-26 00:08:48,1.9
691506,2025-06-26 00:09:05,88.2
691507,2025-06-26 00:09:07,72.5
691508,2025-06-26 00:09:10,55.6
691509,2025-06-26 00:09:12,0.0
691510,2025-06-26 00:09:13,10.9
691511,2025-06-26 00:09:16,57.6
691513,2025-06-26 00:09:18,43.7
