,timestamp,value
718918,2025-06-27 00:00:09,5732.5
718919,2025-06-27 00:00:13,0.0
718920,2025-06-27 00:00:17,91.1
718921,2025-06-27 00:00:18,80.7
718922,2025-06-27 00:00:19,92.5
718924,2025-06-27 00:00:26,66.5
718925,2025-06-27 00:00:31,72.7
718926,2025-06-27 00:00:34,3.6
718928,2025-06-27 00:00:36,81.6
718929,2025-06-27 00:00:37,19.0
718930,2025-06-27 00:00:39,46.2
718931,2025-06-27 00:00:40,38.0
718932,2025-06-27 00:00:42,77.5
718933,2025-06-27 00:00:43,52.3
718934,2025-06-27 00:00:45,0.0
718936,2025-06-27 00:00:49,1.2
718937,2025-06-27 00:00:50,84.8
718938,2025-06-27 00:00:51,70.2
718939,2025-06-27 00:00:52,94.9
718940,2025-06-27 00:00:56,4.5
718942,2025-06-27 00:00:59,58.6
718943,2025-06-27 00:01:00,80.1
718944,2025-06-27 00:01:04,79.8
718945,2025-06-27 00:01:07,98.7
718946,2025-06-27 00:01:19,44.0
718947,2025-06-27 00:01:25,57.1
718948,2025-06-27 00:01:26,64.4
718950,2025-06-27 00:01:36,79.6
718951,2025-06-27 00:01:37,22.8
718952,2025-06-27 00:01:39,84.1
718953,2025-06-27 00:01:41,2.0
718954,2025-06-27 00:01:43,20.3
718957,2025-06-27 00:01:50,69.9
718958,2025-06-27 00:01:53,63.3
718959,2025-06-27 00:01:56,69.3
718960,2025-06-27 00:01:57,77.2
718961,2025-06-27 00:02:01,0.0
718962,2025-06-27 00:02:05,42.8
718965,2025-06-27 00:02:12,96.0
718967,2025-06-27 00:02:19,0.0
718968,2025-06-27 00:02:25,81.5
718969,2025-06-27 00:02:26,88.8
718970,2025-06-27 00:02:30,88.2
718971,2025-06-27 00:02:31,10.1
718973,2025-06-27 00:02:37,8.0
718974,2025-06-27 00:02:38,97.7
718975,2025-06-27 00:02:39,46.7
718976,2025-06-27 00:02:40,23.6
718977,2025-06-27 00:02:43,62.0
718978,2025-06-27 00:02:45,87.3
718981,2025-06-27 00:02:56,34.7
718982,2025-06-27 00:02:58,38.3
718984,2025-06-27 00:03:05,0.0
718985,2025-06-27 00:03:06,19.6
718986,2025-06-27 00:03:10,46.9
718987,2025-06-27 00:03:13,85.6
718988,2025-06-27 00:03:14,0.0
718990,2025-06-27 00:03:16,0.0
718992,2025-06-27 00:03:19,29.4
