,timestamp,value
442441,2025-06-17 00:00:00,81.0
442442,2025-06-17 00:00:03,81.7
442443,2025-06-17 00:00:06,18.9
442444,2025-06-17 00:00:11,18.7
442445,2025-06-17 00:00:12,25.9
442446,2025-06-17 00:00:16,97.4
442447,2025-06-17 00:00:19,71.5
442448,2025-06-17 00:00:26,39.0
442449,2025-06-17 00:00:29,41.6
442450,2025-06-17 00:00:30,36.4
442451,2025-06-17 00:00:39,31.9
442452,2025-06-17 00:00:42,54.9
442453,2025-06-17 00:00:44,41.4
442454,2025-06-17 00:00:49,17.9
442455,2025-06-17 00:00:50,72.2
442456,2025-06-17 00:00:51,0.3
442457,2025-06-17 00:00:54,6.4
442458,2025-06-17 00:01:02,53.3
442459,2025-06-17 00:01:06,78.4
442460,2025-06-17 00:01:10,83.4
442461,2025-06-17 00:01:12,86.4
442462,2025-06-17 00:01:16,74.4
442463,2025-06-17 00:01:17,0.0
442464,2025-06-17 00:01:19,74.2
442466,2025-06-17 00:01:24,53.8
442467,2025-06-17 00:01:26,0.0
442468,2025-06-17 00:01:27,0.0
442469,2025-06-17 00:01:28,40.2
442470,2025-06-17 00:01:31,93.4
442471,2025-06-17 00:01:33,10.4
442472,2025-06-17 00:01:48,23.2
442473,2025-06-17 00:01:50,24.5
442475,2025-06-17 00:01:59,99.2
442476,2025-06-17 00:02:02,46.4
442477,2025-06-17 00:02:08,94.5
442478,2025-06-17 00:02:10,97.6
442479,2025-06-17 00:02:11,91.4
442480,2025-06-17 00:02:14,0.0
442481,2025-06-17 00:02:16,94.9
442482,2025-06-17 00:02:23,62.2
442484,2025-06-17 00:02:29,0.0
442485,2025-06-17 00:02:31,69.5
442486,2025-06-17 00:02:37,0.0
442488,2025-06-17 00:02:44,58.6
442489,2025-06-17 00:02:46,56.2
442490,2025-06-17 00:02:51,15.4
442492,2025-06-17 00:02:55,9.2
442493,2025-06-17 00:03:01,44.5
442494,2025-06-17 00:03:04,7.3
442495,2025-06-17 00:03:07,28.0
442496,2025-06-17 00:03:17,0.0
442497,2025-06-17 00:03:20,7.1
442499,2025-06-17 00:03:26,25.4
442500,2025-06-17 00:03:27,50.3
442501,2025-06-17 00:03:28,48.5
442502,2025-06-17 00:03:35,6952.9
442504,2025-06-17 00:03:37,57.9
442505,2025-06-17 00:03:40,18.0
442506,2025-06-17 00:03:44,57.3
442510,2025-06-17 00:04:06,8.1
442511,2025-06-17 00:04:09,33.5
442512,2025-06-17 00:04:11,0.0
442513,2025-06-17 00:04:12,42.4
442514,2025-06-17 00:04:14,64.8
442515,2025-06-17 00:04:15,84.4
442516,2025-06-17 00:04:17,86.2
442517,2025-06-17 00:04:19,59.0
442518,2025-06-17 00:04:20,33.6
442519,2025-06-17 00:04:21,48.2
442520,2025-06-17 00:04:22,29.0
442521,2025-06-17 00:04:25,0.0
442523,2025-06-17 00:04:30,55.9
442524,2025-06-17 00:04:31,12.2
442525,2025-06-17 00:04:32,0.0
442526,2025-06-17 00:04:33,38.3
442527,2025-06-17 00:04:34,39.5
442528,2025-06-17 00:04:35,28.4
442529,2025-06-17 00:04:36,60.1
442530,2025-06-17 00:04:43,68.3
442531,2025-06-17 00:04:46,79.7
442533,2025-06-17 00:04:54,29.7
442534,2025-06-17 00:04:55,90.0
442535,2025-06-17 00:04:56,88.0
442536,2025-06-17 00:05:00,41.0
442537,2025-06-17 00:05:06,8394.5
442538,2025-06-17 00:05:07,87.6
442539,2025-06-17 00:05:10,36.6
442540,2025-06-17 00:05:14,0.0
442541,2025-06-17 00:05:15,8.4
442542,2025-06-17 00:05:16,12.9
442543,2025-06-17 00:05:18,24.3
442544,2025-06-17 00:05:19,0.0
