,timestamp,value
414772,2025-06-16 00:00:02,0.0
414773,2025-06-16 00:00:05,53.5
414776,2025-06-16 00:00:09,89.2
414777,2025-06-16 00:00:15,27.4
414778,2025-06-16 00:00:19,67.9
414780,2025-06-16 00:00:23,80.3
414781,2025-06-16 00:00:27,28.8
414782,2025-06-16 00:00:29,65.1
414783,2025-06-16 00:00:30,87.5
414785,2025-06-16 00:00:43,77.7
414786,2025-06-16 00:00:47,6.5
414787,2025-06-16 00:00:53,67.3
414788,2025-06-16 00:00:58,10.9
414789,2025-06-16 00:01:00,64.4
414790,2025-06-16 00:01:02,35.9
414791,2025-06-16 00:01:12,77.0
414792,2025-06-16 00:01:13,74.3
414793,2025-06-16 00:01:15,39.6
414794,2025-06-16 00:01:18,0.0
414795,2025-06-16 00:01:20,43.7
414796,2025-06-16 00:01:21,41.0
414797,2025-06-16 00:01:29,3.8
414798,2025-06-16 00:01:32,17.8
414799,2025-06-16 00:01:33,0.0
414800,2025-06-16 00:01:35,92.3
414801,2025-06-16 00:01:37,51.2
414802,2025-06-16 00:01:39,80.3
414803,2025-06-16 00:01:41,34.8
414804,2025-06-16 00:01:42,71.5
414806,2025-06-16 00:01:51,3.6
414808,2025-06-16 00:01:53,21.6
414810,2025-06-16 00:02:01,0.1
414811,2025-06-16 00:02:04,0.0
414812,2025-06-16 00:02:11,75.9
414813,2025-06-16 00:02:14,2429.0
414815,2025-06-16 00:02:21,91.7
414816,2025-06-16 00:02:23,0.0
414817,2025-06-16 00:02:26,46.7
414818,2025-06-16 00:02:27,93.8
414820,2025-06-16 00:02:29,58.4
414821,2025-06-16 00:02:31,92.8
414822,2025-06-16 00:02:32,42.6
414823,2025-06-16 00:02:34,0.0
414824,2025-06-16 00:02:40,69.5
414825,2025-06-16 00:02:41,27.4
414826,2025-06-16 00:02:43,26.9
414827,2025-06-16 00:02:48,7.4
414828,2025-06-16 00:02:49,50.8
414829,2025-06-16 00:02:53,39.3
414830,2025-06-16 00:02:55,91.5
414831,2025-06-16 00:02:59,0.0
414832,2025-06-16 00:03:00,92.3
414833,2025-06-16 00:03:06,17.7
414834,2025-06-16 00:03:07,99.1
414835,2025-06-16 00:03:11,3.9
414837,2025-06-16 00:03:18,78.8
414838,2025-06-16 00:03:26,5.6
414839,2025-06-16 00:03:28,93.8
414840,2025-06-16 00:03:33,50.3
414841,2025-06-16 00:03:38,86.9
414842,2025-06-16 00:03:43,11.5
414843,2025-06-16 00:03:46,62.2
414845,2025-06-16 00:03:52,15.1
414846,2025-06-16 00:03:56,40.6
414848,2025-06-16 00:04:01,64.22
414850,2025-06-16 00:04:11,99.2
414851,2025-06-16 00:04:12,65.4
414852,2025-06-16 00:04:14,39.9
414853,2025-06-16 00:04:15,36.734
414854,2025-06-16 00:04:16,50.2
414855,2025-06-16 00:04:17,77.6
414856,2025-06-16 00:04:20,79.6
414857,2025-06-16 00:04:21,0.0
414858,2025-06-16 00:04:22,35.3
414860,2025-06-16 00:04:25,6.5
