,timestamp,value
774284,2025-06-29 00:00:02,20.3
774285,2025-06-29 00:00:07,36.8
774286,2025-06-29 00:00:15,98.0
774287,2025-06-29 00:00:21,48.1
774288,2025-06-29 00:00:22,77.7
774289,2025-06-29 00:00:24,0.0
774290,2025-06-29 00:00:25,82.9
774291,2025-06-29 00:00:29,42.8
774292,2025-06-29 00:00:32,63.7
774293,2025-06-29 00:00:34,9.3
774294,2025-06-29 00:00:36,56.4
774295,2025-06-29 00:00:46,50.1
774296,2025-06-29 00:00:47,12.9
774297,2025-06-29 00:00:49,62.8
774299,2025-06-29 00:00:54,0.0
774301,2025-06-29 00:00:56,12.8
774302,2025-06-29 00:00:58,14.7
774303,2025-06-29 00:01:01,31.4
774304,2025-06-29 00:01:02,21.5
774305,2025-06-29 00:01:05,53.8
774306,2025-06-29 00:01:08,38.1
774308,2025-06-29 00:01:12,16.5
774309,2025-06-29 00:01:18,13.3
774310,2025-06-29 00:01:19,0.0
774311,2025-06-29 00:01:21,37.4
774312,2025-06-29 00:01:23,34.7
774313,2025-06-29 00:01:27,27.9
774314,2025-06-29 00:01:34,92.0
774315,2025-06-29 00:01:39,92.7
774316,2025-06-29 00:01:40,66.4
774317,2025-06-29 00:01:42,0.0
774318,2025-06-29 00:01:44,20.1
774319,2025-06-29 00:01:50,30.1
774321,2025-06-29 00:02:02,65.9
774322,2025-06-29 00:02:06,46.8
774323,2025-06-29 00:02:11,0.0
774324,2025-06-29 00:02:13,22.5
774325,2025-06-29 00:02:14,12.2
774328,2025-06-29 00:02:18,98.0
774329,2025-06-29 00:02:19,31.1
774332,2025-06-29 00:02:24,7.7
774333,2025-06-29 00:02:25,61.6
774334,2025-06-29 00:02:26,96.7
774336,2025-06-29 00:02:38,38.1
774337,2025-06-29 00:02:41,24.7
774339,2025-06-29 00:02:50,18.9
774340,2025-06-29 00:02:51,0.0
774341,2025-06-29 00:02:52,16.7
774342,2025-06-29 00:02:53,54.9
774343,2025-06-29 00:02:57,4.2
774345,2025-06-29 00:03:08,33.3
774346,2025-06-29 00:03:12,84.9
774347,2025-06-29 00:03:14,80.283
774348,2025-06-29 00:03:19,68.5
774349,2025-06-29 00:03:22,76.9
774350,2025-06-29 00:03:27,37.7
774351,2025-06-29 00:03:28,11.1
774353,2025-06-29 00:03:34,92.3
