,timestamp,value
27978,2025-06-02 00:00:02,35.1
27979,2025-06-02 00:00:08,36.4
27980,2025-06-02 00:00:12,18.8
27981,2025-06-02 00:00:19,73.2
27982,2025-06-02 00:00:20,0.0
27983,2025-06-02 00:00:21,3.3
27984,2025-06-02 00:00:28,6.1
27985,2025-06-02 00:00:34,45.2
27986,2025-06-02 00:00:41,10.4
27987,2025-06-02 00:00:43,0.0
27988,2025-06-02 00:00:48,6.6
27990,2025-06-02 00:00:53,64.0
27991,2025-06-02 00:00:55,86.7
27992,2025-06-02 00:00:57,11.2
27993,2025-06-02 00:00:59,34.2
27995,2025-06-02 00:01:07,71.7
27996,2025-06-02 00:01:13,0.0
27997,2025-06-02 00:01:30,54.8
27998,2025-06-02 00:01:34,79.3
28000,2025-06-02 00:01:44,57.7
28001,2025-06-02 00:02:00,43.5
28003,2025-06-02 00:02:03,23.4
28004,2025-06-02 00:02:08,59.6
28005,2025-06-02 00:02:10,17.7
28006,2025-06-02 00:02:15,10.2
28007,2025-06-02 00:02:19,50.8
28009,2025-06-02 00:02:21,26.2
28010,2025-06-02 00:02:25,69.9
28011,2025-06-02 00:02:27,83.6
28012,2025-06-02 00:02:28,31.0
28013,2025-06-02 00:02:31,42.3
28015,2025-06-02 00:02:39,40.9
28016,2025-06-02 00:02:44,56.0
28017,2025-06-02 00:02:46,20.9
28018,2025-06-02 00:02:47,78.6
28020,2025-06-02 00:02:54,24.6
28021,2025-06-02 00:02:59,12.8
28022,2025-06-02 00:03:07,95.6
28023,2025-06-02 00:03:12,0.0
28024,2025-06-02 00:03:19,4.8
28025,2025-06-02 00:03:22,33.1
28027,2025-06-02 00:03:29,85.6
28028,2025-06-02 00:03:31,53.0
28029,2025-06-02 00:03:33,49.3
28030,2025-06-02 00:03:37,98.0
28031,2025-06-02 00:03:39,12.1
28032,2025-06-02 00:03:41,31.9
28033,2025-06-02 00:03:43,58.3
28034,2025-06-02 00:03:44,45.1
28035,2025-06-02 00:03:47,26.1
28036,2025-06-02 00:03:49,89.7
28037,2025-06-02 00:03:51,23.3
28038,2025-06-02 00:03:52,86.3
28039,2025-06-02 00:03:53,66.2
28040,2025-06-02 00:03:55,92.5
28041,2025-06-02 00:03:58,24.4
28043,2025-06-02 00:04:02,31.8
28044,2025-06-02 00:04:03,77.7
28047,2025-06-02 00:04:08,0.0
28048,2025-06-02 00:04:09,99.4
28050,2025-06-02 00:04:20,73.3
28051,2025-06-02 00:04:23,65.5
28052,2025-06-02 00:04:29,0.0
28053,2025-06-02 00:04:31,52.5
28054,2025-06-02 00:04:32,19.1
28055,2025-06-02 00:04:35,12.1
28056,2025-06-02 00:04:36,0.0
28057,2025-06-02 00:04:37,3.1
28058,2025-06-02 00:04:47,76.0
28059,2025-06-02 00:04:48,68.1
