,timestamp,value
110895,2025-06-05 00:00:03,83.5
110897,2025-06-05 00:00:05,1.7
110898,2025-06-05 00:00:06,50.0
110901,2025-06-05 00:00:12,27.2
110902,2025-06-05 00:00:17,0.0
110904,2025-06-05 00:00:33,65.8
110906,2025-06-05 00:00:35,28.9
110907,2025-06-05 00:00:37,91.3
110908,2025-06-05 00:00:38,50.4
110910,2025-06-05 00:00:48,96.7
110911,2025-06-05 00:00:49,70.7
110912,2025-06-05 00:00:50,6.1
110913,2025-06-05 00:00:53,97.4
110914,2025-06-05 00:00:55,5.1
110915,2025-06-05 00:00:58,77.3
110917,2025-06-05 00:01:01,27.9
110918,2025-06-05 00:01:09,58.6
110919,2025-06-05 00:01:11,50.2
110920,2025-06-05 00:01:12,30.7
110921,2025-06-05 00:01:13,97.8
110923,2025-06-05 00:01:20,57.5
110924,2025-06-05 00:01:26,35.8
110925,2025-06-05 00:01:28,64.5
110928,2025-06-05 00:01:37,13.9
110929,2025-06-05 00:01:41,0.0
110930,2025-06-05 00:01:43,95.1
110932,2025-06-05 00:01:52,61.7
110933,2025-06-05 00:01:59,79.3
110934,2025-06-05 00:02:00,0.0
110935,2025-06-05 00:02:03,2.9
110936,2025-06-05 00:02:09,71.5
110937,2025-06-05 00:02:13,11.2
110938,2025-06-05 00:02:20,71.5
110939,2025-06-05 00:02:22,88.5
110940,2025-06-05 00:02:24,14.8
110941,2025-06-05 00:02:27,13.427
110942,2025-06-05 00:02:30,16.8
110943,2025-06-05 00:02:31,83.4
110944,2025-06-05 00:02:38,40.8
110945,2025-06-05 00:02:42,83.9
110946,2025-06-05 00:02:45,33.6
110947,2025-06-05 00:02:47,61.8
110948,2025-06-05 00:02:56,8.8
110949,2025-06-05 00:02:57,95.124
110950,2025-06-05 00:02:58,26.4
110951,2025-06-05 00:03:03,74.7
110952,2025-06-05 00:03:04,69.6
110953,2025-06-05 00:03:07,71.1
110955,2025-06-05 00:03:14,89.1
110956,2025-06-05 00:03:18,48.666
110957,2025-06-05 00:03:22,9.2
110958,2025-06-05 00:03:24,9.3
110959,2025-06-05 00:03:27,79.2
110960,2025-06-05 00:03:30,22.4
110961,2025-06-05 00:03:31,64.8
110962,2025-06-05 00:03:35,75.2
110963,2025-06-05 00:03:42,3.3
110964,2025-06-05 00:03:43,17.6
110966,2025-06-05 00:03:50,32.7
110968,2025-06-05 00:04:01,0.0
110969,2025-06-05 00:04:04,26.8
110971,2025-06-05 00:04:07,16.3
110972,2025-06-05 00:04:08,89.0
110973,2025-06-05 00:04:11,62.5
110976,2025-06-05 00:04:26,82.7
110977,2025-06-05 00:04:28,6.3
110978,2025-06-05 00:04:31,51.8
110979,2025-06-05 00:04:36,92.3
110980,2025-06-05 00:04:38,24.1
110981,2025-06-05 00:04:44,72.3
110982,2025-06-05 00:04:45,8.5
110983,2025-06-05 00:04:46,20.1
110984,2025-06-05 00:04:48,0.4
110985,2025-06-05 00:04:49,30.124
110986,2025-06-05 00:04:51,84.0
110987,2025-06-05 00:04:52,43.5
110988,2025-06-05 00:04:55,97.2
110989,2025-06-05 00:04:56,0.0
110991,2025-06-05 00:05:01,92.6
110992,2025-06-05 00:05:02,68.5
110993,2025-06-05 00:05:06,98.4
110994,2025-06-05 00:05:09,0.0
110995,2025-06-05 00:05:10,18.4
110996,2025-06-05 00:05:14,89.1
110997,2025-06-05 00:05:18,27.8
110998,2025-06-05 00:05:21,0.0
110999,2025-06-05 00:05:31,72.9
111000,2025-06-05 00:05:33,6.4
111001,2025-06-05 00:05:37,99.2
111002,2025-06-05 00:05:38,72.2
111003,2025-06-05 00:05:40,62.5
111004,2025-06-05 00:05:45,0.0
111005,2025-06-05 00:05:48,53.7
111006,2025-06-05 00:05:49,20.1
111007,2025-06-05 00:05:58,51.4
111009,2025-06-05 00:06:01,79.0
111010,2025-06-05 00:06:06,23.2
111011,2025-06-05 00:06:09,99.7
111012,2025-06-05 00:06:10,58.2
111013,2025-06-05 00:06:16,79.8
111014,2025-06-05 00:06:17,46.5
111016,2025-06-05 00:06:22,21.2
111017,2025-06-05 00:06:23,77.1
111018,2025-06-05 00:06:24,47.2
111020,2025-06-05 00:06:35,0.0
111021,2025-06-05 00:06:36,0.0
111022,2025-06-05 00:06:37,37.1
111023,2025-06-05 00:06:43,0.0
111024,2025-06-05 00:06:45,4382.2
111025,2025-06-05 00:06:46,83.9
111026,2025-06-05 00:06:48,42.5
111027,2025-06-05 00:06:49,5.3
111028,2025-06-05 00:06:50,40.1
111029,2025-06-05 00:06:51,12.9
111030,2025-06-05 00:06:54,0.0
111032,2025-06-05 00:07:08,90.8
111033,2025-06-05 00:07:09,83.2
111034,2025-06-05 00:07:12,74.0
111035,2025-06-05 00:07:14,39.6
111036,2025-06-05 00:07:15,76.1
111037,2025-06-05 00:07:16,10.9
111038,2025-06-05 00:07:18,0.0
111039,2025-06-05 00:07:20,51.6
111040,2025-06-05 00:07:23,74.0
111041,2025-06-05 00:07:24,5.6
111042,2025-06-05 00:07:27,0.0
111043,2025-06-05 00:07:31,0.0
111044,2025-06-05 00:07:32,25.8
111045,2025-06-05 00:07:33,26.4
111046,2025-06-05 00:07:38,46.9
111047,2025-06-05 00:07:39,66.9
111048,2025-06-05 00:07:42,51.2
111049,2025-06-05 00:07:43,69.0
111050,2025-06-05 00:07:46,79.1
111051,2025-06-05 00:07:47,84.0
111052,2025-06-05 00:07:49,94.9
111054,2025-06-05 00:07:58,27.3
111055,2025-06-05 00:07:59,82.5
111056,2025-06-05 00:08:02,52.9
111057,2025-06-05 00:08:03,90.9
