,timestamp,value
580613,2025-06-22 00:00:08,27.1
580614,2025-06-22 00:00:15,53.5
580616,2025-06-22 00:00:18,0.0
580618,2025-06-22 00:00:22,12.4
580619,2025-06-22 00:00:30,9534.9
580620,2025-06-22 00:00:31,9.1
580621,2025-06-22 00:00:32,97.2
580622,2025-06-22 00:00:35,45.476
580623,2025-06-22 00:00:44,75.3
580624,2025-06-22 00:00:47,0.0
580626,2025-06-22 00:00:54,63.6
580629,2025-06-22 00:01:05,81.6
580630,2025-06-22 00:01:06,0.0
580632,2025-06-22 00:01:17,80.2
580633,2025-06-22 00:01:18,67.0
580635,2025-06-22 00:01:23,11.1
580636,2025-06-22 00:01:24,85.1
580637,2025-06-22 00:01:25,0.0
580639,2025-06-22 00:01:27,14.9
580640,2025-06-22 00:01:29,60.7
580641,2025-06-22 00:01:30,36.6
580642,2025-06-22 00:01:31,7.6
580643,2025-06-22 00:01:34,0.0
580646,2025-06-22 00:01:39,2.5
580647,2025-06-22 00:01:41,13.0
580648,2025-06-22 00:01:45,72.4
580649,2025-06-22 00:01:46,3.5
580651,2025-06-22 00:01:55,0.0
580652,2025-06-22 00:01:58,51.4
580653,2025-06-22 00:02:02,30.9
580654,2025-06-22 00:02:07,19.2
580655,2025-06-22 00:02:15,0.0
580656,2025-06-22 00:02:18,17.1
580657,2025-06-22 00:02:19,84.5
580658,2025-06-22 00:02:20,7.0
580659,2025-06-22 00:02:21,60.5
580660,2025-06-22 00:02:30,34.8
580661,2025-06-22 00:02:32,96.5
580663,2025-06-22 00:02:35,64.5
580664,2025-06-22 00:02:39,54.2
580665,2025-06-22 00:02:40,0.0
580666,2025-06-22 00:02:43,50.7
580667,2025-06-22 00:02:44,43.0
580668,2025-06-22 00:02:47,45.7
580669,2025-06-22 00:02:49,94.6
580670,2025-06-22 00:02:52,59.5
580671,2025-06-22 00:02:54,36.9
580672,2025-06-22 00:02:55,7.2
580673,2025-06-22 00:03:04,9.2
580675,2025-06-22 00:03:09,0.0
580676,2025-06-22 00:03:18,39.0
580677,2025-06-22 00:03:19,52.0
580678,2025-06-22 00:03:20,39.0
580679,2025-06-22 00:03:21,96.166
580681,2025-06-22 00:03:25,72.9
580682,2025-06-22 00:03:26,83.9
580683,2025-06-22 00:03:27,30.1
580684,2025-06-22 00:03:28,0.6
580685,2025-06-22 00:03:35,60.0
580686,2025-06-22 00:03:40,27.4
580687,2025-06-22 00:03:41,59.5
580688,2025-06-22 00:03:44,94.4
580690,2025-06-22 00:03:47,82.2
580691,2025-06-22 00:03:53,34.0
580692,2025-06-22 00:03:55,45.4
580693,2025-06-22 00:03:56,53.1
580695,2025-06-22 00:03:59,0.5
580697,2025-06-22 00:04:01,0.0
580699,2025-06-22 00:04:03,0.0
580700,2025-06-22 00:04:06,77.9
580701,2025-06-22 00:04:12,92.7
580702,2025-06-22 00:04:14,34.5
580703,2025-06-22 00:04:17,21.0
580704,2025-06-22 00:04:22,16.9
580705,2025-06-22 00:04:25,45.1
580706,2025-06-22 00:04:27,18.1
580707,2025-06-22 00:04:28,43.4
580708,2025-06-22 00:04:39,56.8
580710,2025-06-22 00:04:43,13.7
580711,2025-06-22 00:04:48,3.6
580713,2025-06-22 00:04:51,82.3
580714,2025-06-22 00:04:54,0.0
580715,2025-06-22 00:04:59,73.5
580716,2025-06-22 00:05:04,94.5
580717,2025-06-22 00:05:06,56.0
580718,2025-06-22 00:05:10,29.8
580719,2025-06-22 00:05:14,0.0
580720,2025-06-22 00:05:21,91.1
580721,2025-06-22 00:05:24,64.1
580722,2025-06-22 00:05:25,48.3
580723,2025-06-22 00:05:34,79.1
580724,2025-06-22 00:05:36,72.0
580725,2025-06-22 00:05:40,11.7
580726,2025-06-22 00:05:41,79.1
580727,2025-06-22 00:05:43,34.0
580728,2025-06-22 00:05:45,65.4
