,timestamp,value
525274,2025-06-20 00:00:00,95.2
525275,2025-06-20 00:00:01,91.5
525277,2025-06-20 00:00:26,37.4
525279,2025-06-20 00:00:31,79.7
525280,2025-06-20 00:00:34,0.0
525281,2025-06-20 00:00:40,34.8
525282,2025-06-20 00:00:43,28.0
525283,2025-06-20 00:00:44,34.174
525284,2025-06-20 00:00:46,13.642
525285,2025-06-20 00:00:48,41.5
525286,2025-06-20 00:00:52,40.5
525287,2025-06-20 00:00:59,87.1
525288,2025-06-20 00:01:06,61.8
525289,2025-06-20 00:01:10,92.0
525290,2025-06-20 00:01:11,70.3
525291,2025-06-20 00:01:12,46.2
525292,2025-06-20 00:01:23,0.0
525293,2025-06-20 00:01:24,44.9
525294,2025-06-20 00:01:26,20.5
525295,2025-06-20 00:01:35,97.6
525296,2025-06-20 00:01:36,72.5
525297,2025-06-20 00:01:39,0.0
525298,2025-06-20 00:01:44,41.7
525299,2025-06-20 00:01:45,22.2
525300,2025-06-20 00:01:46,35.3
525301,2025-06-20 00:01:49,30.8
525302,2025-06-20 00:01:51,75.1
525303,2025-06-20 00:01:54,8.2
525304,2025-06-20 00:01:55,4.4
525305,2025-06-20 00:01:56,88.8
525306,2025-06-20 00:01:57,0.0
525307,2025-06-20 00:01:58,81.8
525308,2025-06-20 00:02:00,76.0
525309,2025-06-20 00:02:08,4.7
525310,2025-06-20 00:02:15,26.2
525312,2025-06-20 00:02:19,0.0
525313,2025-06-20 00:02:20,76.8
525314,2025-06-20 00:02:26,36.367
525315,2025-06-20 00:02:28,26.9
525316,2025-06-20 00:02:29,8.3
525317,2025-06-20 00:02:35,57.4
525318,2025-06-20 00:02:38,28.3
525320,2025-06-20 00:02:49,88.1
525321,2025-06-20 00:02:53,28.5
525322,2025-06-20 00:02:54,83.4
525323,2025-06-20 00:02:55,18.9
525324,2025-06-20 00:02:58,8.1
525325,2025-06-20 00:03:04,68.7
525326,2025-06-20 00:03:09,87.1
525327,2025-06-20 00:03:10,5651.5
525328,2025-06-20 00:03:14,46.2
525329,2025-06-20 00:03:17,20.8
525330,2025-06-20 00:03:19,19.1
525331,2025-06-20 00:03:23,57.1
525332,2025-06-20 00:03:25,71.1
525333,2025-06-20 00:03:32,0.0
525334,2025-06-20 00:03:33,25.8
525335,2025-06-20 00:03:35,60.2
525336,2025-06-20 00:03:36,34.9
525337,2025-06-20 00:03:37,33.9
525338,2025-06-20 00:03:42,33.7
525339,2025-06-20 00:03:45,43.6
525341,2025-06-20 00:03:50,0.0
525343,2025-06-20 00:03:53,32.2
525344,2025-06-20 00:03:58,12.5
525345,2025-06-20 00:03:59,41.6
525346,2025-06-20 00:04:02,37.6
525347,2025-06-20 00:04:10,53.0
525348,2025-06-20 00:04:12,86.9
525349,2025-06-20 00:04:13,12.8
525352,2025-06-20 00:04:25,0.0
525353,2025-06-20 00:04:32,51.2
525354,2025-06-20 00:04:38,52.2
525355,2025-06-20 00:04:39,74.7
525356,2025-06-20 00:04:41,72.6
525357,2025-06-20 00:04:43,88.2
525358,2025-06-20 00:04:44,46.5
525359,2025-06-20 00:04:45,0.0
525360,2025-06-20 00:04:47,61.7
525361,2025-06-20 00:04:50,32.5
525363,2025-06-20 00:04:54,79.2
525364,2025-06-20 00:04:56,5.5
525365,2025-06-20 00:05:03,78.5
525368,2025-06-20 00:05:13,77.1
525369,2025-06-20 00:05:16,89.7
525370,2025-06-20 00:05:17,44.1
525371,2025-06-20 00:05:24,33.5
525373,2025-06-20 00:05:27,23.2
525374,2025-06-20 00:05:32,95.3
525376,2025-06-20 00:05:34,33.6
525377,2025-06-20 00:05:37,96.1
525379,2025-06-20 00:05:51,80.4
525381,2025-06-20 00:06:00,64.4
525383,2025-06-20 00:06:02,13.2
525384,2025-06-20 00:06:04,72.2
525385,2025-06-20 00:06:06,71.5
525386,2025-06-20 00:06:07,0.0
525387,2025-06-20 00:06:12,74.7
525389,2025-06-20 00:06:18,22.1
525392,2025-06-20 00:06:23,38.2
525394,2025-06-20 00:06:27,65.3
525395,2025-06-20 00:06:32,117.0
525396,2025-06-20 00:06:33,76.3
525397,2025-06-20 00:06:35,35.5
525398,2025-06-20 00:06:36,0.0
525399,2025-06-20 00:06:37,63.7
525400,2025-06-20 00:06:38,1.1
525401,2025-06-20 00:06:39,92.5
525402,2025-06-20 00:06:43,0.0
525403,2025-06-20 00:06:54,1.4
525404,2025-06-20 00:07:01,55.4
525405,2025-06-20 00:07:02,58.4
525406,2025-06-20 00:07:03,33.7
525407,2025-06-20 00:07:09,88.487
525408,2025-06-20 00:07:11,60.2
525409,2025-06-20 00:07:17,23.8
525411,2025-06-20 00:07:22,41.0
525412,2025-06-20 00:07:26,28.7
525413,2025-06-20 00:07:29,37.4
525414,2025-06-20 00:07:34,48.6
525415,2025-06-20 00:07:36,15.8
525416,2025-06-20 00:07:37,37.6
525417,2025-06-20 00:07:39,31.8
525418,2025-06-20 00:07:40,5621.9
525419,2025-06-20 00:07:42,44.821
525420,2025-06-20 00:07:47,92.2
525421,2025-06-20 00:07:49,38.1
525422,2025-06-20 00:07:50,44.8
525423,2025-06-20 00:07:56,85.0
525425,2025-06-20 00:08:04,93.3
525426,2025-06-20 00:08:05,34.5
525427,2025-06-20 00:08:07,27.5
525428,2025-06-20 00:08:08,72.6
525430,2025-06-20 00:08:11,19.4
525431,2025-06-20 00:08:12,54.6
525432,2025-06-20 00:08:13,16.6
525433,2025-06-20 00:08:15,34.0
525434,2025-06-20 00:08:17,59.5
525435,2025-06-20 00:08:18,53.1
525436,2025-06-20 00:08:20,32.9
525437,2025-06-20 00:08:22,96.9
525438,2025-06-20 00:08:23,44.9
525439,2025-06-20 00:08:24,9.3
525442,2025-06-20 00:08:31,31.4
525443,2025-06-20 00:08:34,62.9
525445,2025-06-20 00:08:44,0.0
525446,2025-06-20 00:08:45,12.6
525447,2025-06-20 00:08:46,77.9
525448,2025-06-20 00:08:53,16.6
525450,2025-06-20 00:08:57,89.8
525451,2025-06-20 00:08:59,90.8
525452,2025-06-20 00:09:03,91.3
525454,2025-06-20 00:09:05,3.9
525455,2025-06-20 00:09:15,40.6
525456,2025-06-20 00:09:18,0.0
525457,2025-06-20 00:09:20,65.5
525459,2025-06-20 00:09:28,64.6
525460,2025-06-20 00:09:31,74.3
525461,2025-06-20 00:09:37,952.4
525462,2025-06-20 00:09:39,90.3
525463,2025-06-20 00:09:41,9.1
525465,2025-06-20 00:09:43,55.4
525466,2025-06-20 00:09:44,91.1
525468,2025-06-20 00:09:47,74.3
525469,2025-06-20 00:09:53,0.0
525470,2025-06-20 00:09:57,22.8
525471,2025-06-20 00:10:02,52.7
525473,2025-06-20 00:10:10,56.7
525474,2025-06-20 00:10:11,87.3
525475,2025-06-20 00:10:14,0.0
525476,2025-06-20 00:10:19,78.7
525477,2025-06-20 00:10:21,6.0
525479,2025-06-20 00:10:29,10.0
525480,2025-06-20 00:10:36,20.5
525481,2025-06-20 00:10:39,48.6
525483,2025-06-20 00:10:50,98.0
525484,2025-06-20 00:10:52,84.1
525485,2025-06-20 00:10:54,15.8
525486,2025-06-20 00:10:56,96.1
525489,2025-06-20 00:11:00,62.9
525490,2025-06-20 00:11:06,95.9
525492,2025-06-20 00:11:15,65.7
525493,2025-06-20 00:11:18,37.1
525494,2025-06-20 00:11:22,18.7
525495,2025-06-20 00:11:24,39.0
525496,2025-06-20 00:11:25,59.3
525497,2025-06-20 00:11:38,68.6
525498,2025-06-20 00:11:47,81.9
525499,2025-06-20 00:11:49,65.9
525500,2025-06-20 00:11:54,9.5
525501,2025-06-20 00:11:59,73.5
525502,2025-06-20 00:12:09,0.0
525504,2025-06-20 00:12:20,62.2
525505,2025-06-20 00:12:26,74.5
525507,2025-06-20 00:12:36,20.8
525509,2025-06-20 00:12:38,60.8
525510,2025-06-20 00:12:40,11.2
525511,2025-06-20 00:12:42,92.5
525512,2025-06-20 00:12:43,75.5
525513,2025-06-20 00:12:44,24.6
525514,2025-06-20 00:12:46,91.5
525515,2025-06-20 00:12:48,3.0
525516,2025-06-20 00:12:52,36.6
525517,2025-06-20 00:12:53,72.5
525518,2025-06-20 00:12:56,0.0
525520,2025-06-20 00:13:00,60.5
525521,2025-06-20 00:13:03,73.5
525522,2025-06-20 00:13:04,8.3
525524,2025-06-20 00:13:06,18.6
525525,2025-06-20 00:13:07,0.0
525527,2025-06-20 00:13:16,75.2
525528,2025-06-20 00:13:17,92.9
525529,2025-06-20 00:13:20,68.8
525530,2025-06-20 00:13:22,18.0
525532,2025-06-20 00:13:32,97.0
525533,2025-06-20 00:13:38,84.3
525534,2025-06-20 00:13:40,61.5
525535,2025-06-20 00:13:48,87.7
525536,2025-06-20 00:13:51,54.7
525537,2025-06-20 00:13:54,95.8
525538,2025-06-20 00:14:03,22.1
525539,2025-06-20 00:14:10,777.6
525540,2025-06-20 00:14:14,78.5
525541,2025-06-20 00:14:15,20.3
525542,2025-06-20 00:14:18,30.9
525543,2025-06-20 00:14:19,17.0
525544,2025-06-20 00:14:23,45.4
525545,2025-06-20 00:14:26,66.8
525546,2025-06-20 00:14:28,68.5
525547,2025-06-20 00:14:30,63.7
525548,2025-06-20 00:14:41,25.8
525549,2025-06-20 00:14:44,0.0
525550,2025-06-20 00:14:50,89.4
525553,2025-06-20 00:14:57,21.3
525554,2025-06-20 00:14:59,29.0
525555,2025-06-20 00:15:05,97.1
525558,2025-06-20 00:15:12,86.7
525559,2025-06-20 00:15:14,73.7
525560,2025-06-20 00:15:15,27.9
525561,2025-06-20 00:15:16,0.2
525562,2025-06-20 00:15:18,6.6
525564,2025-06-20 00:15:24,1.3
525565,2025-06-20 00:15:28,23.2
525566,2025-06-20 00:15:31,65.6
525567,2025-06-20 00:15:35,63.5
525571,2025-06-20 00:15:51,80.2
525572,2025-06-20 00:15:53,39.1
525574,2025-06-20 00:15:58,91.6
525575,2025-06-20 00:16:00,37.6
525576,2025-06-20 00:16:04,70.1
525577,2025-06-20 00:16:08,50.4
