,timestamp,value
249225,2025-06-10 00:00:01,72.7
249226,2025-06-10 00:00:05,21.1
249227,2025-06-10 00:00:07,11.4
249228,2025-06-10 00:00:09,74.3
249230,2025-06-10 00:00:15,13.5
249231,2025-06-10 00:00:20,12.2
249232,2025-06-10 00:00:22,15.6
249233,2025-06-10 00:00:27,98.5
249235,2025-06-10 00:00:30,68.9
249236,2025-06-10 00:00:31,0.0
249237,2025-06-10 00:00:35,0.0
249238,2025-06-10 00:00:40,58.4
249239,2025-06-10 00:00:44,9.3
249241,2025-06-10 00:00:49,19.7
249243,2025-06-10 00:00:54,91.8
249244,2025-06-10 00:00:57,38.8
249245,2025-06-10 00:01:02,21.9
249246,2025-06-10 00:01:09,0.0
249247,2025-06-10 00:01:11,0.0
249248,2025-06-10 00:01:12,30.0
249250,2025-06-10 00:01:16,0.0
249251,2025-06-10 00:01:25,22.2
249252,2025-06-10 00:01:26,72.0
249253,2025-06-10 00:01:29,67.2
249254,2025-06-10 00:01:33,23.3
249256,2025-06-10 00:01:43,99.7
249257,2025-06-10 00:01:47,94.4
249258,2025-06-10 00:01:48,52.3
249259,2025-06-10 00:01:49,0.0
249260,2025-06-10 00:01:58,17.0
249261,2025-06-10 00:01:59,55.3
249262,2025-06-10 00:02:00,85.4
249263,2025-06-10 00:02:01,0.0
249264,2025-06-10 00:02:04,3.865
249265,2025-06-10 00:02:05,9.7
249267,2025-06-10 00:02:10,0.0
249268,2025-06-10 00:02:12,55.1
249269,2025-06-10 00:02:13,90.6
249270,2025-06-10 00:02:14,58.3
249271,2025-06-10 00:02:15,50.3
249272,2025-06-10 00:02:16,15.5
249273,2025-06-10 00:02:30,54.7
249274,2025-06-10 00:02:32,0.0
249276,2025-06-10 00:02:36,66.4
249277,2025-06-10 00:02:39,65.8
249278,2025-06-10 00:02:41,48.1
249279,2025-06-10 00:02:43,0.0
249280,2025-06-10 00:02:51,0.0
249281,2025-06-10 00:02:59,28.8
249282,2025-06-10 00:03:00,84.2
249283,2025-06-10 00:03:02,462.7
249284,2025-06-10 00:03:03,23.2
249286,2025-06-10 00:03:14,14.2
249287,2025-06-10 00:03:16,36.3
249288,2025-06-10 00:03:22,14.4
249289,2025-06-10 00:03:24,37.2
249292,2025-06-10 00:03:29,53.8
249293,2025-06-10 00:03:33,95.0
249294,2025-06-10 00:03:38,48.7
249295,2025-06-10 00:03:41,86.3
249296,2025-06-10 00:03:49,97.2
249297,2025-06-10 00:03:56,22.8
249298,2025-06-10 00:03:59,36.1
249299,2025-06-10 00:04:01,47.4
249300,2025-06-10 00:04:02,60.7
249301,2025-06-10 00:04:06,81.4
249302,2025-06-10 00:04:10,0.0
249303,2025-06-10 00:04:13,57.0
249304,2025-06-10 00:04:14,2.7
249305,2025-06-10 00:04:15,53.0
249306,2025-06-10 00:04:22,47.6
249307,2025-06-10 00:04:23,87.5
249308,2025-06-10 00:04:26,74.5
249309,2025-06-10 00:04:28,26.7
249311,2025-06-10 00:04:31,82.8
249312,2025-06-10 00:04:32,2.5
249314,2025-06-10 00:04:38,90.6
249315,2025-06-10 00:04:40,84.9
249316,2025-06-10 00:04:52,85.7
249317,2025-06-10 00:04:55,13.7
249318,2025-06-10 00:04:56,80.4
249320,2025-06-10 00:05:02,58.9
249321,2025-06-10 00:05:05,82.8
249322,2025-06-10 00:05:07,0.0
249323,2025-06-10 00:05:09,99.4
249324,2025-06-10 00:05:10,89.8
249325,2025-06-10 00:05:12,62.5
249326,2025-06-10 00:05:14,14.0
249327,2025-06-10 00:05:15,11.6
249330,2025-06-10 00:05:31,41.6
249331,2025-06-10 00:05:32,74.9
249332,2025-06-10 00:05:33,58.9
249333,2025-06-10 00:05:35,86.2
249334,2025-06-10 00:05:39,2.9
249335,2025-06-10 00:05:43,1.3
249336,2025-06-10 00:05:47,76.1
249338,2025-06-10 00:05:51,49.9
249340,2025-06-10 00:06:04,98.0
249341,2025-06-10 00:06:05,13.2
249342,2025-06-10 00:06:06,0.0
249343,2025-06-10 00:06:08,0.0
249344,2025-06-10 00:06:16,64.6
249345,2025-06-10 00:06:20,32.7
249346,2025-06-10 00:06:23,79.1
249347,2025-06-10 00:06:25,0.0
249348,2025-06-10 00:06:27,7.2
249350,2025-06-10 00:06:30,4596.4
249351,2025-06-10 00:06:34,0.0
249352,2025-06-10 00:06:38,83.8
249354,2025-06-10 00:06:47,98.1
249355,2025-06-10 00:06:48,67.8
249356,2025-06-10 00:06:50,96.2
249357,2025-06-10 00:06:52,22.3
249358,2025-06-10 00:06:53,27.5
249359,2025-06-10 00:06:54,53.4
249360,2025-06-10 00:06:55,70.8
249361,2025-06-10 00:06:56,65.497
249363,2025-06-10 00:06:58,34.5
249364,2025-06-10 00:07:03,60.1
249365,2025-06-10 00:07:11,90.4
249366,2025-06-10 00:07:19,41.7
249368,2025-06-10 00:07:22,16.7
249369,2025-06-10 00:07:27,27.5
249371,2025-06-10 00:07:33,22.4
249372,2025-06-10 00:07:35,21.3
249373,2025-06-10 00:07:38,50.7
249374,2025-06-10 00:07:42,0.0
249375,2025-06-10 00:07:44,72.8
249376,2025-06-10 00:07:45,53.2
249377,2025-06-10 00:07:51,32.9
249378,2025-06-10 00:07:54,88.6
249379,2025-06-10 00:07:56,39.1
