,timestamp,value
663516,2025-06-25 00:00:00,65.3
663517,2025-06-25 00:00:03,1162.4
663519,2025-06-25 00:00:09,0.0
663520,2025-06-25 00:00:11,40.3
663521,2025-06-25 00:00:15,4764.1
663522,2025-06-25 00:00:16,27.1
663523,2025-06-25 00:00:17,17.2
663524,2025-06-25 00:00:19,80.6
663525,2025-06-25 00:00:22,87.3
663526,2025-06-25 00:00:25,47.2
663527,2025-06-25 00:00:28,50.0
663528,2025-06-25 00:00:29,60.6
663529,2025-06-25 00:00:30,70.9
663530,2025-06-25 00:00:34,87.2
663531,2025-06-25 00:00:35,50.0
663532,2025-06-25 00:00:39,77.0
663533,2025-06-25 00:00:40,5.7
663534,2025-06-25 00:00:42,24.8
663535,2025-06-25 00:00:52,74.5
663536,2025-06-25 00:00:55,0.0
663537,2025-06-25 00:00:58,1.7
663538,2025-06-25 00:01:02,85.3
663540,2025-06-25 00:01:07,65.0
663541,2025-06-25 00:01:08,52.1
663542,2025-06-25 00:01:09,44.1
663544,2025-06-25 00:01:13,52.9
663545,2025-06-25 00:01:16,38.0
663546,2025-06-25 00:01:17,0.0
663547,2025-06-25 00:01:23,9.6
663548,2025-06-25 00:01:27,27.4
663549,2025-06-25 00:01:28,64.0
663550,2025-06-25 00:01:30,4.8
663551,2025-06-25 00:01:31,0.0
663552,2025-06-25 00:01:35,42.4
663553,2025-06-25 00:01:36,43.0
663554,2025-06-25 00:01:39,57.2
663555,2025-06-25 00:01:45,71.2
663556,2025-06-25 00:01:51,72.4
663558,2025-06-25 00:01:59,59.8
663559,2025-06-25 00:02:03,1162.6
663560,2025-06-25 00:02:04,14.7
663561,2025-06-25 00:02:17,58.9
663562,2025-06-25 00:02:19,68.0
663563,2025-06-25 00:02:22,44.6
663564,2025-06-25 00:02:23,66.2
663565,2025-06-25 00:02:26,48.9
663566,2025-06-25 00:02:29,33.4
663567,2025-06-25 00:02:30,97.9
663568,2025-06-25 00:02:31,82.7
663569,2025-06-25 00:02:33,39.4
663570,2025-06-25 00:02:37,29.1
663572,2025-06-25 00:02:41,96.0
663573,2025-06-25 00:02:42,39.9
663574,2025-06-25 00:02:43,25.1
663575,2025-06-25 00:02:48,80.3
663577,2025-06-25 00:02:57,69.0
663578,2025-06-25 00:03:01,58.3
663580,2025-06-25 00:03:18,43.4
663581,2025-06-25 00:03:20,3.8
663582,2025-06-25 00:03:21,64.7
663584,2025-06-25 00:03:39,50.1
663585,2025-06-25 00:03:40,47.1
663586,2025-06-25 00:03:42,2.3
663587,2025-06-25 00:03:46,98.7
663589,2025-06-25 00:03:51,88.6
663590,2025-06-25 00:03:53,27.8
663592,2025-06-25 00:03:58,53.8
663595,2025-06-25 00:04:08,859.3
663596,2025-06-25 00:04:17,0.0
663597,2025-06-25 00:04:23,94.7
663598,2025-06-25 00:04:33,41.2
663599,2025-06-25 00:04:34,40.3
663601,2025-06-25 00:04:40,0.0
663602,2025-06-25 00:04:42,72.7
663603,2025-06-25 00:04:44,63.1
663604,2025-06-25 00:04:45,87.7
663606,2025-06-25 00:04:48,36.7
663607,2025-06-25 00:04:56,28.488
663608,2025-06-25 00:04:57,68.2
663609,2025-06-25 00:05:00,65.1
663610,2025-06-25 00:05:01,77.7
